0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
952502596,  04 Eylül 2021,  Satılık Daire ,70.0,70.0,  1+1,  5-10 arası,  3,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Nilüfer,263.000
952215645,  04 Eylül 2021,  Satılık Daire ,135.0,115.0,  3+1,  21-25 arası,  3,  5,  Merkezi,  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  Balkar Sitesi,  120,  Hayır,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Nilüfer,550.000
947758956,  04 Eylül 2021,  Satılık Daire ,140.0,120.0,  2+1,  5-10 arası,  5,  5,  Yerden Isıtma,  1,  Var,  Evet,  Kiracılı,  Hayır,  Belirtilmemiş,  160,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Nilüfer,475.000
952501130,  04 Eylül 2021,  Satılık Daire ,135.0,120.0,  3+1,  0,  1,  5,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,690.000
952451636,  04 Eylül 2021,  Satılık Daire ,75.0,60.0,  2+1,  0,  3,  4,  Doğalgaz (Kombi),  1,  Var,  Evet,  Boş,  Evet,  Nizam Ceylan Prestij,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,317.000
939543259,  04 Eylül 2021,  Satılık Prefabrik Ev ,148.0,135.0,  4,  1,  1,  Yerden Isıtma,  Betopan,  Galvenizli Çelik,  Üreticiden,  Evet ,  Sıfır ,Nilüfer,169.000,,,,,,,,
952457060,  04 Eylül 2021,  Satılık Daire ,170.0,145.0,  3.5+1,  5-10 arası,  Bahçe Katı,  5,  Yerden Isıtma,  2,  Var,  Hayır,  Mülk Sahibi,  Evet,  Prestij Park,  750,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,1.575.000
952493783,  04 Eylül 2021,  Satılık Daire ,165.0,150.0,  3+1,  4,  2,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  75,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,1.000.000
952466311,  04 Eylül 2021,  Satılık Daire ,156.0,117.0,  2+1,  0,  14,  16,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Shu 2306,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,1.000.000
952497903,  04 Eylül 2021,  Satılık Daire ,145.0,130.0,  2+1,  0,  3,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Evet ,Nilüfer,434.000
