0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
927417229,  01 Eylül 2021,  Satılık Villa ,120.0,90.0,  2+1,  11-15 arası,  2,  Şömine,  1,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  200,  Hayır,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,945.000,,
935711473,  01 Eylül 2021,  Satılık Daire ,120.0,110.0,  3+1,  5-10 arası,  3,  11,  Merkezi (Pay Ölçer),  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  TOKİ Kestel Konutları,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,470.000
941012674,  01 Eylül 2021,  Satılık Daire ,105.0,90.0,  2+1,  0,  2,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,375.000
951424382,  01 Eylül 2021,  Satılık Daire ,140.0,120.0,  3+1,  0,  Bahçe Katı,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,350.000
899057407,  01 Eylül 2021,  Satılık Daire ,100.0,85.0,  2+1,  21-25 arası,  5,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Kestel,180.000
951309347,  01 Eylül 2021,  Satılık Daire ,140.0,130.0,  3+1,  0,  2,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Kestel,515.000
951234472,  31 Ağustos 2021,  Satılık Daire ,120.0,90.0,  2+1,  21-25 arası,  4,  4,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,200.000
933988757,  31 Ağustos 2021,  Satılık Daire ,110.0,100.0,  3+1,  5-10 arası,  Yüksek Giriş,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,370.000
839173928,  31 Ağustos 2021,  Satılık Müstakil Ev ,2.722,600.0,  6+2,  3,  2,  Yerden Isıtma,  5,  Var,  Evet,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Kestel,9.500.000,
951174458,  31 Ağustos 2021,  Satılık Daire ,130.0,115.0,  3+1,  3,  Yüksek Giriş,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,445.000
951516964,  01 Eylül 2021,  Satılık Daire ,95.0,85.0,  2+1,  0,  1,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Evet ,Kestel,335.000
927686059,  02 Eylül 2021,  Satılık Daire ,165.0,145.0,  3+1,  3,  3,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,450.000
926972979,  31 Ağustos 2021,  Satılık Villa ,330.0,300.0,  6+1,  11-15 arası,  3,  Doğalgaz (Kombi),  2,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,1.150.000,,
933169544,  01 Eylül 2021,  Satılık Daire ,138.0,130.0,  2+1,  0,  3,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Kestel,395.000
898918248,  31 Ağustos 2021,  Satılık Müstakil Ev ,1.0,1.0,  4+1,  16-20 arası,  2,  Soba,  2,  Var,  Evet,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Hisseli,  Sahibinden,  Evet,  Hayır ,Kestel,1.250.000,
951074002,  31 Ağustos 2021,  Satılık Daire ,115.0,100.0,  2+1,  11-15 arası,  2,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,367.500
951066493,  31 Ağustos 2021,  Satılık Daire ,100.0,81.0,  2+1,  16-20 arası,  3,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  30,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,295.000
950892841,  30 Ağustos 2021,  Satılık Daire ,156.0,146.0,  3+1,  16-20 arası,  Yüksek Giriş,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Kestel,399.000
950893530,  30 Ağustos 2021,  Satılık Daire ,125.0,108.0,  3+1,  0,  Zemin Kat,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,335.000
950884175,  30 Ağustos 2021,  Satılık Daire ,120.0,110.0,  3+1,  3,  4,  5,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Kiracılı,  Hayır,  Belirtilmemiş,  75,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Kestel,620.000
950879684,  30 Ağustos 2021,  Satılık Daire ,125.0,105.0,  3+1,  0,  Yüksek Giriş,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Kestel,450.000
943267734,  01 Eylül 2021,  Satılık Daire ,105.0,85.0,  2+1,  0,  Giriş Katı,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Evet ,Kestel,360.000
950845994,  30 Ağustos 2021,  Satılık Daire ,140.0,90.0,  2+1,  16-20 arası,  2,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,335.000
935368984,  30 Ağustos 2021,  Satılık Daire ,90.0,80.0,  2+1,  0,  1,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Hayır ,Kestel,370.000
776241399,  30 Ağustos 2021,  Satılık Daire ,140.0,140.0,  3+1,  11-15 arası,  5,  7,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Belirtilmemiş,  Sahibinden,  Hayır,  Hayır ,Kestel,460.000
950758572,  30 Ağustos 2021,  Satılık Daire ,130.0,125.0,  3+1,  0,  3,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  Belirtilmemiş,  80,  Evet,  Kat İrtifaklı,  Sahibinden,  Hayır,  Hayır ,Kestel,570.000
