0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
949036599,  25 Ağustos 2021,  Satılık Daire ,128.0,110.0,  3+1,  0,  2,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Evet ,Yenişehir,316.000
922637670,  26 Ağustos 2021,  Satılık Daire ,100.0,90.0,  2+1,  0,  Zemin Kat,  3,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,320.000
917112621,  26 Ağustos 2021,  Satılık Daire ,145.0,110.0,  3+1,  0,  3,  6,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,445.000
776274927,  24 Ağustos 2021,  Satılık Daire ,310.0,300.0,  7+2,  0,  4,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Bilinmiyor,  Sahibinden,  Evet,  Evet ,Yenişehir,445.000
948860232,  24 Ağustos 2021,  Satılık Daire ,110.0,100.0,  2+1,  26-30 arası,  1,  3,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,165.000
948860232,  24 Ağustos 2021,  Satılık Daire ,110.0,100.0,  2+1,  26-30 arası,  1,  3,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,165.000
932780104,  23 Ağustos 2021,  Satılık Müstakil Ev ,396.0,110.0,  2+1,  26-30 arası,  1,  Soba,  1,  Yok,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Yenişehir,200.000,
949048645,  24 Ağustos 2021,  Satılık Daire ,110.0,105.0,  2+1,  2,  3,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,214.000
863764387,  23 Ağustos 2021,  Satılık Müstakil Ev ,313.0,313.0,  3+1,  31 ve üzeri,  1,  Soba,  1,  Yok,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Yenişehir,235.000,
938472829,  20 Ağustos 2021,  Satılık Daire ,125.0,110.0,  2+1,  0,  3,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Yenişehir,325.000
947652569,  20 Ağustos 2021,  Satılık Müstakil Ev ,2.2,2.1,  2+0,  16-20 arası,  1,  Soba,  Yok,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Bilinmiyor,  Emlak Ofisinden,  Hayır,  Hayır ,Yenişehir,477.000,
920294099,  19 Ağustos 2021,  Satılık Müstakil Ev ,605.0,600.0,  2+1,  31 ve üzeri,  1,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Bilinmiyor,  Emlak Ofisinden,  Hayır,  Hayır ,Yenişehir,270.000,
947443394,  19 Ağustos 2021,  Satılık Daire ,135.0,125.0,  4+1,  5-10 arası,  4,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Kat Mülkiyetli,  Sahibinden,  Evet,  Hayır ,Yenişehir,360.000
947442975,  19 Ağustos 2021,  Satılık Daire ,145.0,133.0,  3+1,  0,  Zemin Kat,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  İnşaat Firmasından,  Evet,  Hayır ,Yenişehir,360.000
928793611,  19 Ağustos 2021,  Satılık Daire ,135.0,134.0,  3+1,  0,  6,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  1,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Yenişehir,429.000
947220710,  18 Ağustos 2021,  Satılık Daire ,140.0,130.0,  3+1,  21-25 arası,  1,  5,  Doğalgaz (Kombi),  1,  Var,  Evet,  Mülk Sahibi,  Evet,  Belirtilmemiş,  50,  Hayır,  Belirtilmemiş,  Sahibinden,  Hayır,  Hayır ,Yenişehir,380.000
947156345,  18 Ağustos 2021,  Satılık Müstakil Ev ,2.985,2.985,  2+1,  3,  1,  Soba,  1,  Var,  Evet,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Emlak Ofisinden,  Evet,  Evet ,Yenişehir,2.350.000,
947057353,  18 Ağustos 2021,  Satılık Müstakil Ev ,335.0,335.0,  6+3,  31 ve üzeri,  2,  Soba,  2,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Sahibinden,  Evet,  Evet ,Yenişehir,400.000,
934222195,  18 Ağustos 2021,  Satılık Daire ,89.0,70.0,  2+1,  2,  Yüksek Giriş,  8,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Kat İrtifaklı,  Sahibinden,  Hayır,  Hayır ,Yenişehir,149.900
947461199,  19 Ağustos 2021,  Satılık Müstakil Ev ,248.0,100.0,  4+1,  31 ve üzeri,  2,  Soba,  1,  Yok,  Evet,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Evet ,Yenişehir,310.000,
946821876,  17 Ağustos 2021,  Satılık Daire ,145.0,125.0,  3+1,  11-15 arası,  5,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  50,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Yenişehir,222.500
921060310,  17 Ağustos 2021,  Satılık Daire ,149.0,149.0,  3+1,  5-10 arası,  2,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Esenkent Sitesi,  100,  Evet,  Belirtilmemiş,  Emlak Ofisinden,  Evet,  Evet ,Yenişehir,455.000
939122764,  16 Ağustos 2021,  Satılık Daire ,210.0,180.0,  5+1,  3,  4,  4,  Kat Kaloriferi,  4,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  50,  Evet,  Kat Mülkiyetli,  Sahibinden,  Evet,  Hayır ,Yenişehir,379.999
946460836,  16 Ağustos 2021,  Satılık Daire ,135.0,120.0,  3+1,  5-10 arası,  Zemin Kat,  5,  Merkezi,  1,  Var,  Hayır,  Boş,  Evet,  Yenigün Mahallesi Toki Konutları,  80,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,339.000
931732555,  16 Ağustos 2021,  Satılık Daire ,140.0,120.0,  3+1,  0,  5,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Emlak Ofisinden,  Hayır,  Evet ,Yenişehir,495.000
931377118,  16 Ağustos 2021,  Satılık Daire ,140.0,130.0,  3+1,  16-20 arası,  Giriş Altı Kot 2,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Emlak Ofisinden,  Hayır,  Hayır ,Yenişehir,170.000
937120196,  15 Ağustos 2021,  Satılık Daire ,120.0,110.0,  3+1,  16-20 arası,  3,  4,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Mülk Sahibi,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Emlak Ofisinden,  Evet,  Hayır ,Yenişehir,255.000
946150918,  15 Ağustos 2021,  Satılık Daire ,118.0,112.0,  3+1,  5-10 arası,  5,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Yenigün Mahallesi Toki Konutları,  75,  Belirtilmemiş,  Kat Mülkiyetli,  Sahibinden,  Hayır,  Hayır ,Yenişehir,370.000
932011188,  15 Ağustos 2021,  Satılık Daire ,466.0,182.0,  5+1,  16-20 arası,  Müstakil,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Emlak Ofisinden,  Hayır,  Evet ,Yenişehir,1.330.000
931994910,  15 Ağustos 2021,  Satılık Daire ,125.0,112.0,  3+1,  11-15 arası,  5,  5,  Merkezi,  1,  Var,  Hayır,  Boş,  Evet,  Yenigün Mahallesi Toki Konutları,  82,  Evet,  Belirtilmemiş,  Emlak Ofisinden,  Hayır,  Evet ,Yenişehir,340.000
790956244,  15 Ağustos 2021,  Satılık Daire ,120.0,110.0,  3+1,  0,  1,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Emlak Ofisinden,  Hayır,  Hayır ,Yenişehir,550.000
866634638,  14 Ağustos 2021,  Satılık Müstakil Ev ,173.0,130.0,  3+1,  11-15 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  0,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Evet ,Yenişehir,575.000,
945615667,  13 Ağustos 2021,  Satılık Müstakil Ev ,682.0,100.0,  3+1,  31 ve üzeri,  1,  Soba,  1,  Var,  Belirtilmemiş,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Belirtilmemiş,  Sahibinden,  Hayır,  Hayır ,Yenişehir,440.000,
945564567,  13 Ağustos 2021,  Satılık Müstakil Ev ,90.0,90.0,  3+1,  21-25 arası,  2,  Soba,  2,  Yok,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Belirtilmemiş,  Sahibinden,  Hayır,  Hayır ,Yenişehir,245.000,
