emlak_tipi,m2_brut,m2_net,oda_sayisi,bina_yaşi,bulundugu_kat,isitma,banyo_sayisi,balkon,esyali,site_icerisi,krediye_uygun,kimden,konum,fiyat
  Satılık Daire ,150.0,135.0,  3+1,  26-30 arası,  4,  Merkezi,  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,445000.0
  Satılık Daire ,155.0,130.0,  3+1,  5-10 arası,  3,  Merkezi (Pay Ölçer),  2,  Var,  Hayır,  Evet,  Evet,  Sahibinden,Osmangazi,860000.0
  Satılık Daire ,85.0,70.0,  1+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Osmangazi,290000.0
  Satılık Daire ,140.0,110.0,  3+1,  5-10 arası,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,510000.0
  Satılık Daire ,156.0,140.0,  3+1,  0,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,445000.0
  Satılık Daire ,140.0,130.0,  2+1,  31 ve üzeri,  3,  Doğalgaz (Kombi),  1,  Var,  Evet,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Osmangazi,550000.0
  Satılık Daire ,100.0,80.0,  2+1,  26-30 arası,  5,  Doğalgaz Sobası,  1,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,295000.0
  Satılık Daire ,115.0,100.0,  2+1,  3,  Giriş Katı,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Osmangazi,268000.0
  Satılık Daire ,100.0,80.0,  2+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Osmangazi,355000.0
  Satılık Daire ,100.0,80.0,  2+1,  0,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Osmangazi,365000.0
  Satılık Daire ,90.0,80.0,  2+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,450000.0
  Satılık Daire ,110.0,95.0,  2+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,289000.0
  Satılık Daire ,185.0,150.0,  3+1,  4,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,610000.0
  Satılık Daire ,100.0,80.0,  2+1,  4,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,480000.0
  Satılık Daire ,112.0,90.0,  3+1,  0,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,555000.0
  Satılık Daire ,85.0,80.0,  2+1,  11-15 arası,  1,  Merkezi,  1,  Var,  Belirtilmemiş,  Hayır,  Hayır,  Sahibinden,Osmangazi,340000.0
  Satılık Daire ,90.0,85.0,  2+1,  21-25 arası,  Bahçe Katı,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,150000.0
  Satılık Daire ,160.0,140.0,  3+1,  16-20 arası,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,750000.0
  Satılık Daire ,120.0,110.0,  3+1,  5-10 arası,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Osmangazi,370000.0
  Satılık Daire ,130.0,110.0,  3+1,  0,  12,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,710000.0
  Satılık Daire ,250.0,240.0,  4+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,546000.0
  Satılık Daire ,85.0,85.0,  2+1,  0,  Bahçe Katı,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,389000.0
  Satılık Daire ,140.0,135.0,  2+1,  26-30 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Osmangazi,310000.0
  Satılık Daire ,128.0,108.0,  2+1,  2,  11,  Doğalgaz (Kombi),  1,  Var,  Evet,  Evet,  Evet,  Sahibinden,Osmangazi,750000.0
  Satılık Daire ,220.0,180.0,  4+1,  1,  Çatı Katı,  Doğalgaz (Kombi),  2,  Var,  Evet,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,730000.0
  Satılık Daire ,90.0,75.0,  2+1,  16-20 arası,  Giriş Altı Kot 4,  Merkezi,  1,  Var,  Belirtilmemiş,  Hayır,  Evet,  Sahibinden,Osmangazi,220000.0
  Satılık Daire ,130.0,110.0,  2+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,230000.0
  Satılık Daire ,125.0,100.0,  2+1,  1,  Zemin Kat,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Osmangazi,225000.0
  Satılık Daire ,140.0,120.0,  3+1,  5-10 arası,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Osmangazi,655000.0
  Satılık Daire ,90.0,80.0,  2+1,  26-30 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Osmangazi,325000.0
  Satılık Daire ,125.0,100.0,  3+1,  0,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,514000.0
  Satılık Daire ,200.0,165.0,  4+1,  1,  1,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,469000.0
  Satılık Daire ,120.0,100.0,  3+1,  21-25 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Sahibinden,Osmangazi,650000.0
  Satılık Daire ,160.0,140.0,  3+1,  0,  3,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,685000.0
  Satılık Daire ,150.0,120.0,  3+1,  5-10 arası,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,575000.0
  Satılık Daire ,135.0,100.0,  3+1,  31 ve üzeri,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Hayır,  Sahibinden,Osmangazi,195000.0
  Satılık Daire ,70.0,60.0,  1+1,  3,  Bodrum Kat,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,175000.0
  Satılık Daire ,200.0,135.0,  2+1,  0,  4,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,550000.0
  Satılık Daire ,140.0,120.0,  3+1,  26-30 arası,  Giriş Katı,  Merkezi,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,450000.0
  Satılık Daire ,110.0,90.0,  2+1,  5-10 arası,  Bodrum Kat,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,209000.0
  Satılık Daire ,100.0,100.0,  2+1,  16-20 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Osmangazi,205000.0
  Satılık Daire ,110.0,95.0,  2+1,  5-10 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,300000.0
  Satılık Daire ,88.0,81.0,  1+1,  5-10 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,485000.0
  Satılık Daire ,151.0,100.0,  2+1,  0,  2,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,785000.0
  Satılık Daire ,110.0,95.0,  2+1,  31 ve üzeri,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Hayır,  Emlak Ofisinden,Osmangazi,299000.0
  Satılık Daire ,75.0,65.0,  2+1,  5-10 arası,  Bahçe Katı,  Doğalgaz (Kombi),  1,  Var,  Evet,  Hayır,  Evet,  Sahibinden,Osmangazi,250000.0
  Satılık Daire ,210.0,183.0,  4+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,435000.0
  Satılık Daire ,115.0,110.0,  2+1,  16-20 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,283000.0
  Satılık Daire ,155.0,140.0,  3+1,  26-30 arası,  3,  Merkezi,  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,525000.0
  Satılık Daire ,67.0,50.0,  1+1,  0,  Giriş Altı Kot 1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Osmangazi,227000.0
  Satılık Daire ,95.0,90.0,  2+1,  5-10 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Osmangazi,360000.0
  Satılık Daire ,95.0,90.0,  2+1,  11-15 arası,  9,  Merkezi,  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Osmangazi,345000.0
  Satılık Daire ,154.0,128.0,  3.5+1,  1,  8,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Osmangazi,765000.0
  Satılık Daire ,120.0,110.0,  2+1,  5-10 arası,  Giriş Altı Kot 2,  Merkezi (Pay Ölçer),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,395000.0
  Satılık Daire ,100.0,71.0,  2+1,  5-10 arası,  2,  Yerden Isıtma,  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,460000.0
  Satılık Daire ,110.0,100.0,  2+1,  26-30 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,195000.0
  Satılık Daire ,277.0,250.0,  5+1,  4,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,560000.0
  Satılık Daire ,110.0,98.0,  2+1,  11-15 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,180000.0
  Satılık Daire ,520.0,485.0,  10+2,  21-25 arası,  Müstakil,  Doğalgaz (Kombi),  4,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,870000.0
  Satılık Daire ,210.0,180.0,  4+1,  5-10 arası,  21,  Doğalgaz (Kombi),  2,  Var,  Evet,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,815000.0
  Satılık Daire ,125.0,120.0,  3+1,  0,  Giriş Katı,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Osmangazi,375000.0
  Satılık Daire ,120.0,110.0,  2+1,  4,  2,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Hayır,  Evet,  Sahibinden,Osmangazi,440000.0
  Satılık Daire ,120.0,100.0,  2+1,  2,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Osmangazi,375000.0
  Satılık Daire ,210.0,200.0,  3+1,  31 ve üzeri,  2,  Merkezi,  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,750000.0
  Satılık Daire ,150.0,135.0,  3+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,410000.0
  Satılık Daire ,110.0,95.0,  2+1,  5-10 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Osmangazi,360000.0
  Satılık Daire ,130.0,120.0,  2+1,  3,  1,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,285000.0
  Satılık Daire ,120.0,100.0,  2+1,  4,  Yüksek Giriş,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,600000.0
  Satılık Daire ,95.0,80.0,  2+1,  11-15 arası,  Bodrum Kat,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,140000.0
  Satılık Daire ,205.0,185.0,  3+1,  5-10 arası,  8,  Merkezi (Pay Ölçer),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,845000.0
  Satılık Daire ,150.0,135.0,  3+1,  26-30 arası,  4,  Merkezi,  1,  Var,  Hayır,  Hayır,  Hayır,  Emlak Ofisinden,Osmangazi,459000.0
  Satılık Daire ,195.0,165.0,  3+1,  0,  4,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Hayır,  Evet,  Sahibinden,Osmangazi,570000.0
  Satılık Daire ,135.0,125.0,  2+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,345000.0
  Satılık Daire ,70.0,60.0,  2+1,  26-30 arası,  1,  Yok,  1,  Yok,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,100000.0
  Satılık Daire ,85.0,80.0,  2+1,  26-30 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Osmangazi,430000.0
  Satılık Daire ,120.0,110.0,  3+1,  5-10 arası,  1,  Doğalgaz (Kombi),  2,  Var,  Evet,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Osmangazi,300000.0
  Satılık Daire ,110.0,110.0,  2+1,  0,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Belirtilmemiş,  İnşaat Firmasından,Osmangazi,360000.0
  Satılık Daire ,230.0,200.0,  4+2,  5-10 arası,  5,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Osmangazi,730000.0
  Satılık Daire ,110.0,95.0,  3+1,  16-20 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,170000.0
  Satılık Daire ,105.0,100.0,  2+1,  3,  Zemin Kat,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,195000.0
  Satılık Daire ,100.0,96.0,  2+1,  16-20 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,250000.0
  Satılık Daire ,147.0,135.0,  3+1,  5-10 arası,  5,  Merkezi,  2,  Var,  Hayır,  Evet,  Hayır,  Emlak Ofisinden,Yenişehir,375000.0
  Satılık Daire ,145.0,125.0,  3+1,  0,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Yenişehir,490000.0
  Satılık Daire ,100.0,85.0,  2+1,  16-20 arası,  3,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,300000.0
  Satılık Daire ,150.0,145.0,  3+1,  4,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,400000.0
  Satılık Daire ,155.0,145.0,  3+1,  5-10 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Yenişehir,403000.0
  Satılık Daire ,137.0,105.0,  3+1,  3,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Sahibinden,Yenişehir,480000.0
  Satılık Daire ,135.0,120.0,  3+1,  16-20 arası,  5,  Merkezi,  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Yenişehir,295000.0
  Satılık Daire ,130.0,120.0,  3+1,  5-10 arası,  4,  Merkezi,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,365000.0
  Satılık Daire ,152.0,132.0,  3+1,  0,  Bahçe Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,409500.0
  Satılık Daire ,155.0,125.0,  3+1,  0,  Bahçe Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,390000.0
  Satılık Daire ,185.0,185.0,  2+1,  5-10 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Bankadan,Yenişehir,220000.0
  Satılık Daire ,135.0,110.0,  3+1,  0,  2,  Yerden Isıtma,  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Yenişehir,450000.0
  Satılık Daire ,165.0,145.0,  3+1,  0,  Giriş Altı Kot 3,  Yerden Isıtma,  2,  Var,  Hayır,  Evet,  Evet,  Sahibinden,Yenişehir,685000.0
  Satılık Daire ,120.0,100.0,  3+1,  21-25 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Sahibinden,Yenişehir,280000.0
  Satılık Daire ,130.0,125.0,  3+1,  31 ve üzeri,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,665000.0
  Satılık Daire ,105.0,95.0,  2+1,  0,  Giriş Altı Kot 4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Yenişehir,286500.0
  Satılık Daire ,250.0,220.0,  5+1,  0,  Giriş Altı Kot 3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Yenişehir,450000.0
  Satılık Daire ,190.0,180.0,  4+1,  0,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Yenişehir,575000.0
  Satılık Daire ,300.0,270.0,  6+1,  5-10 arası,  5,  Merkezi,  4,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Yenişehir,900000.0
  Satılık Daire ,105.0,95.0,  2+1,  0,  Giriş Altı Kot 1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Yenişehir,265500.0
  Satılık Daire ,100.0,95.0,  3+1,  5-10 arası,  Yüksek Giriş,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Yenişehir,300000.0
  Satılık Daire ,85.0,80.0,  2+1,  26-30 arası,  2,  Yok,  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,275000.0
  Satılık Daire ,145.0,110.0,  3+1,  1,  Giriş Katı,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,340000.0
  Satılık Daire ,140.0,125.0,  3+1,  5-10 arası,  Yüksek Giriş,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,385000.0
  Satılık Daire ,250.0,240.0,  5+1,  4,  3,  Doğalgaz (Kombi),  3,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,900000.0
  Satılık Daire ,152.0,132.0,  3+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Yenişehir,515000.0
  Satılık Daire ,135.0,110.0,  3+1,  0,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,465000.0
  Satılık Daire ,99.0,99.0,  2+1,  21-25 arası,  Giriş Katı,  Doğalgaz (Kombi),  1,  Yok,  Hayır,  Hayır,  Belirtilmemiş,  Sahibinden,Yenişehir,180000.0
  Satılık Daire ,130.0,120.0,  3+1,  3,  2,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Hayır,  Belirtilmemiş,  Sahibinden,Yenişehir,249900.0
  Satılık Daire ,70.0,55.0,  1+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Yenişehir,248000.0
  Satılık Daire ,128.0,110.0,  3+1,  0,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Yenişehir,316000.0
  Satılık Daire ,100.0,90.0,  2+1,  0,  Zemin Kat,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,320000.0
  Satılık Daire ,145.0,110.0,  3+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,445000.0
  Satılık Daire ,310.0,300.0,  7+2,  0,  4,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Yenişehir,445000.0
  Satılık Daire ,110.0,100.0,  2+1,  26-30 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,165000.0
  Satılık Daire ,110.0,105.0,  2+1,  2,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,214000.0
  Satılık Daire ,125.0,110.0,  2+1,  0,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,325000.0
  Satılık Daire ,135.0,125.0,  4+1,  5-10 arası,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Sahibinden,Yenişehir,360000.0
  Satılık Daire ,145.0,133.0,  3+1,  0,  Zemin Kat,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Yenişehir,360000.0
  Satılık Daire ,135.0,134.0,  3+1,  0,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,429000.0
  Satılık Daire ,140.0,130.0,  3+1,  21-25 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Evet,  Evet,  Hayır,  Sahibinden,Yenişehir,380000.0
  Satılık Daire ,89.0,70.0,  2+1,  2,  Yüksek Giriş,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Sahibinden,Yenişehir,149900.0
  Satılık Daire ,145.0,125.0,  3+1,  11-15 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,222500.0
  Satılık Daire ,149.0,149.0,  3+1,  5-10 arası,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,455000.0
  Satılık Daire ,210.0,180.0,  5+1,  3,  4,  Kat Kaloriferi,  4,  Var,  Hayır,  Hayır,  Evet,  Sahibinden,Yenişehir,379999.0
  Satılık Daire ,135.0,120.0,  3+1,  5-10 arası,  Zemin Kat,  Merkezi,  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,339000.0
  Satılık Daire ,140.0,120.0,  3+1,  0,  5,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,495000.0
  Satılık Daire ,140.0,130.0,  3+1,  16-20 arası,  Giriş Altı Kot 2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Emlak Ofisinden,Yenişehir,170000.0
  Satılık Daire ,120.0,110.0,  3+1,  16-20 arası,  3,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,255000.0
  Satılık Daire ,118.0,112.0,  3+1,  5-10 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Belirtilmemiş,  Sahibinden,Yenişehir,370000.0
  Satılık Daire ,125.0,112.0,  3+1,  11-15 arası,  5,  Merkezi,  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,340000.0
  Satılık Daire ,120.0,110.0,  3+1,  0,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,550000.0
  Satılık Daire ,95.0,95.0,  2+1,  21-25 arası,  Giriş Altı Kot 1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Belirtilmemiş,  Sahibinden,Yenişehir,180000.0
  Satılık Daire ,145.0,125.0,  3+1,  0,  Yüksek Giriş,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,400000.0
  Satılık Daire ,125.0,105.0,  3+1,  11-15 arası,  Yüksek Giriş,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Hayır,  Emlak Ofisinden,Yenişehir,320000.0
  Satılık Daire ,145.0,115.0,  3+1,  0,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,370000.0
  Satılık Daire ,145.0,135.0,  3+1,  0,  2,  Doğalgaz (Kombi),  2,  Var,  Belirtilmemiş,  Hayır,  Evet,  Sahibinden,Yenişehir,325000.0
  Satılık Daire ,130.0,110.0,  3+1,  5-10 arası,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,299000.0
  Satılık Daire ,120.0,110.0,  2+1,  5-10 arası,  Giriş Altı Kot 1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,310000.0
  Satılık Daire ,160.0,140.0,  3+1,  0,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Hayır,  Hayır,  İnşaat Firmasından,Yenişehir,545000.0
  Satılık Daire ,120.0,110.0,  3+1,  5-10 arası,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,270000.0
  Satılık Daire ,200.0,180.0,  2+1,  4,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Hayır,  Emlak Ofisinden,Yenişehir,335000.0
  Satılık Daire ,145.0,135.0,  3+1,  4,  1,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Evet,  Evet,  Emlak Ofisinden,Yenişehir,360000.0
  Satılık Daire ,130.0,120.0,  2+1,  5-10 arası,  3,  Merkezi (Pay Ölçer),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,310000.0
  Satılık Daire ,128.0,98.0,  3+1,  0,  1,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  İnşaat Firmasından,Yenişehir,335000.0
  Satılık Daire ,120.0,108.0,  2+1,  16-20 arası,  2,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Hayır,  Evet,  Emlak Ofisinden,Yenişehir,210000.0
